k,t_s,scenario,controller,omega_ref_rad_s,omega_m_rad_s,speed_error_rad_s,load_torque_nm,i_s_alpha_a,i_s_beta_a,i_abs_a,torque_nm,vector_id,feedback_used,feedback_requested,accepted,pwm_enabled,fallback,fault_latched,confidence,predicted_risk,loss_w,tj_c,switch_events,vdc_v
151,0.0151,load_step,deadbeat_current_baseline,94.2477796076938,0.14017258705149682,94.1076070206423,0.0,0.0019977536774058507,-0.0033232729269057344,0.003877520174324462,0.0011990598719898312,0,1,1,1,1,0,0,0.9800197013075169,0.004,8.00499030489774e-06,25.000029065557,0,540.0
152,0.0152,load_step,deadbeat_current_baseline,94.2477796076938,0.1402335738448753,94.10754603384892,0.0,-0.003829178274903524,0.0029677689310109983,0.004844611304208758,-0.0014768022809596897,0,1,1,1,1,0,0,0.9800463595595241,0.004,2.880518960127302e-06,25.000029065392035,0,540.0
153,0.015300000000000001,load_step,deadbeat_current_baseline,94.2477796076938,0.14013442187259087,94.10764518582121,0.0,-0.0008334718010032738,-0.005695309985382088,0.005755973512157658,0.001200118306704769,0,1,1,1,1,0,0,0.9800688506290381,0.004,4.166116107957048e-06,25.000029065239925,0,540.0
154,0.0154,load_step,deadbeat_current_baseline,94.2477796076938,0.1401954749391338,94.10758413275467,0.0,0.0019122579502663115,0.0007997904271880573,0.002072774757608354,0.00018870106966710598,0,1,1,1,1,0,0,0.9800455589814165,0.004,7.226187164108332e-06,25.00002906511842,0,540.0
155,0.0155,load_step,deadbeat_current_baseline,94.2477796076938,0.14019599614291176,94.1075836115509,0.0,-0.008063940335386299,-0.0004636732170781837,0.008077259843839724,-0.001489474101728281,0,1,1,1,1,0,0,0.98006822235031,0.004,6.994596010413084e-08,25.00002906492535,0,540.0
156,0.015600000000000001,load_step,deadbeat_current_baseline,94.2477796076938,0.14009608872634768,94.10768351896745,0.0,-0.0005391479369603644,-0.0016184880269263613,0.0017059261388561355,0.0002794471985200679,0,1,1,1,1,0,0,0.9800449908897311,0.004,1.2378114357545786e-05,25.000029064855365,0,540.0
157,0.015700000000000002,load_step,deadbeat_current_baseline,94.2477796076938,0.14010204817015617,94.10767755952365,0.0,0.002189262769960545,0.004539059605317748,0.005039437823464303,-0.0006483093365531665,0,1,1,1,1,0,0,0.9800675759574214,0.004,1.912928057663934e-06,25.000029064680728,0,540.0
158,0.0158,load_step,deadbeat_current_baseline,94.2477796076938,0.14005248656845246,94.10772712112535,0.0,-0.0036383321113924103,-0.004246105950517831,0.005591679201797264,0.00029148169985088033,0,1,1,1,1,0,0,0.9800870735079333,0.004,1.084267655534481e-06,25.000029064497806,0,540.0
159,0.0159,load_step,deadbeat_current_baseline,94.2477796076938,0.14005916955400566,94.1077204381398,0.0,-0.0006432125297686469,0.002137342306014174,0.0022320292317820054,-0.0006340818173708695,0,1,1,1,1,0,0,0.9801033662869478,0.004,7.686992866174007e-06,25.00002906438091,0,540.0
160,0.016,load_step,deadbeat_current_baseline,94.2477796076938,0.1400104626772403,94.10776914501656,0.0,0.002101945679377848,-0.006441239924532247,0.006775525618315039,0.001939560596695883,0,1,1,1,1,0,0,0.9801176164656489,0.004,7.981799373482949e-07,25.00002906419513,0,540.0
